active_users,search_count_last_1hr,booking_rate,available_inventory,total_inventory,cancellation_rate,day_of_week,is_weekend,is_holiday,time_to_event,distance_km,local_event_score,avg_competitor_price,user_loyalty_score,dynamic_price
610,110,0.385045301108115,38,307,0.11945770580014065,1,1,0,11,1126,4.935250647767212,4244,0.7537154610029893,8000.0
376,207,0.17440106520455173,333,95,0.13859081523004202,1,1,1,1,361,1.5438956247763125,2323,0.026725265519871755,3876.9700204319483
1842,822,0.5972533987401797,337,51,0.14087850479874373,1,1,1,112,89,7.580296120286251,3952,0.1778613296384982,8000.0
1809,235,0.39448114100173026,458,483,0.08096937083597013,0,1,1,6,1259,5.8113792509313145,2568,0.6212226924079901,7181.614828339731
1214,952,0.15272031631905725,392,178,0.09846979639319899,1,1,1,91,296,2.1134072633695755,4370,0.5255835200148373,8000.0
1039,472,0.44022038886979326,256,318,0.2540460708230268,5,0,0,79,1030,8.640350520056263,4503,0.05135390055342015,8000.0
264,246,0.25682456781027496,434,375,0.10311665537577648,0,1,1,74,637,6.190625173897032,4582,0.935409941619226,8000.0
484,35,0.5926398724815254,480,327,0.26072883057704554,5,1,1,24,1013,0.34039320325389255,2282,0.7585103957182344,4898.501570462309
1964,130,0.32277681966611455,129,66,0.09158031344491592,0,1,1,72,653,1.9651688871592077,4389,0.35879630453423694,8000.0
1001,919,0.5112445370941175,15,236,0.10196494876279508,5,0,0,81,782,8.910934871926031,2417,0.5363983449218559,8000.0
772,515,0.07591998326900364,486,391,0.16808426153367337,1,1,1,24,1790,3.8104555641165003,2760,0.3742560002328862,7804.1846942197035
1391,191,0.2832567989486188,321,375,0.030938054142967752,2,0,0,77,675,9.843515857275806,2192,0.45528929600881696,4942.291222443569
81,720,0.688436591165955,126,165,0.2766186801498627,0,0,1,9,1667,5.2975228696093914,3011,0.5961841475796493,7860.353928868203
719,823,0.5678375997392323,39,308,0.24611995159155578,1,1,0,59,1484,2.07915146922475,4339,0.39846741613418835,8000.0
334,776,0.12035915363318075,73,415,0.20115114825227318,6,0,1,70,1460,5.938945598565542,4906,0.6207178156972202,8000.0
1378,643,0.201657194139306,317,298,0.29643750410943803,6,1,1,93,1300,1.0235093851367627,2520,0.46514681656765733,7174.980708424933
478,552,0.23757290811088913,491,247,0.0047998084040706155,3,0,0,23,1496,8.075147175000643,4411,0.6572609857710217,8000.0
1550,993,0.4587522367418575,143,386,0.12331809492969686,3,1,0,86,1607,6.2784020910128415,3778,0.2622215181527616,8000.0
335,324,0.5323263840478623,16,276,0.25750291749950227,4,1,0,85,1282,9.639466197949512,2536,0.17119210248703998,8000.0
1217,806,0.5271733600774577,129,226,0.1299051839321974,6,1,0,17,1549,6.901077906924965,4125,0.013582276614386157,8000.0
1497,627,0.36181309885141794,303,292,0.0015724010427811907,0,0,1,98,1518,0.4915035566549075,3014,0.6019801385400868,8000.0
1092,745,0.5694661711083243,151,483,0.047326234678786196,6,0,1,90,1495,4.7642824053523425,2465,0.980781205471087,8000.0
67,282,0.3115838771026578,81,406,0.13022172371602572,0,0,1,114,833,5.313102423893735,2240,0.42038729292732846,4304.056754042894
818,919,0.0954775900539377,72,84,0.20038435828581705,5,0,1,25,1965,9.167759658120744,2282,0.2126281421692392,8000.0
639,241,0.39946487074113113,210,456,0.048796280515446766,3,1,1,112,1398,4.32466791556636,2715,0.013108930912127503,7512.857675604845
1444,429,0.6670879553747636,240,184,0.13441291808951095,0,0,1,38,689,5.935135727652595,3719,0.5127839433364209,8000.0
1248,777,0.5571656194608328,63,355,0.0038365613206632673,6,0,1,3,1415,1.8595610469037227,4094,0.992704605805453,8000.0
1059,451,0.40930344690764725,262,59,0.14325015667028917,0,0,0,67,809,2.4462614079332723,4897,0.9837753532417393,8000.0
243,505,0.45629590564087685,258,232,0.26877734287175276,3,0,0,14,322,5.485867645183811,2688,0.10135283331842726,4000.973674882596
551,33,0.6520877986545451,396,251,0.17903040945707702,1,0,1,106,1774,6.969845637682129,3677,0.8164070218981491,8000.0
1037,118,0.30555652816012274,410,68,0.13219668936815074,5,0,1,10,380,4.354607009209911,4121,0.17332055859907614,7522.0488049140295
1186,712,0.23866195587041977,247,72,0.04867780070829731,3,0,0,66,519,4.326685647154925,3619,0.8093515112443395,7808.659175937038
163,511,0.6842966798503097,465,144,0.06072556905495349,2,0,1,71,477,2.5599428703976743,2789,0.8535492988865352,4390.209194537823
1295,868,0.60577576212213,281,113,0.02295298502102373,6,0,0,14,349,6.981307656215899,2698,0.00773422904741905,5587.817522707255
1751,34,0.23290007338683563,473,466,0.22272331306817997,6,1,1,113,789,0.0547287571078825,3839,0.23726138011220899,8000.0
996,196,0.3300086121790367,224,499,0.023140583272442193,3,1,0,81,858,5.12768640308113,4405,0.05655167624637347,8000.0
880,297,0.29640390901538133,229,269,0.1151846486202605,5,1,0,10,543,0.035647550316522114,3476,0.4989096253758182,7257.938488524692
1717,637,0.11287601828328939,417,145,0.22495340805382644,3,0,0,99,1821,5.934679098254813,4077,0.026716194387210956,8000.0
1970,347,0.6708953334311487,105,402,0.21384680982404852,5,1,0,49,283,0.3090649159133907,4585,0.6260852381800405,8000.0
1337,887,0.28897557754163355,346,314,0.1732596499755825,6,1,0,109,921,9.400670798976385,2198,0.5583297919511762,5348.782406190469
974,923,0.6139770670201564,126,430,0.17139232023782042,1,1,0,91,1256,4.7795376222118175,4310,0.37939316032017567,8000.0
104,46,0.1406557970996589,222,206,0.027098424087571824,3,1,0,62,820,6.840227313787992,4412,0.46180174448211064,8000.0
1944,803,0.3880308593396816,79,256,0.052474581526346986,3,1,0,48,140,8.53598474565094,4052,0.9900949790555569,8000.0
1716,146,0.026533355735746174,335,323,0.16042333713216325,1,1,1,3,1182,2.354221141446607,2595,0.1676526201724441,7484.206953779027
849,517,0.5373121338511929,241,387,0.10442409847667393,6,1,0,47,801,5.400539021346633,3905,0.731037952832775,8000.0
827,236,0.41083058978993203,486,295,0.005681130328001704,3,0,0,60,554,8.634495842408935,4495,0.645309692385425,7932.51727142285
1531,329,0.4416568125941293,343,248,0.23945001986374903,1,0,1,25,1086,5.377736080092311,4070,0.663698676711852,8000.0
1951,849,0.04568740896271088,244,334,0.19614398013224899,2,0,1,7,1534,3.927724962045982,3671,0.3457142623292002,8000.0
211,925,0.15561644784394463,169,421,0.097735640000729,1,1,1,77,228,3.688698076136945,3454,0.2164703645973456,5292.413357248703
1453,191,0.061288301923970306,338,132,0.02946155918771219,0,0,1,39,231,3.841083600922499,2168,0.6508229876067638,4157.146483426749
136,883,0.2093508779046301,161,366,0.17736022819261046,0,0,1,43,1551,6.1543128833449,2943,0.9127246539249797,7305.089811692897
104,95,0.4429329153006842,215,182,0.10456487056999353,5,1,1,46,707,0.45661145517830737,4885,0.9759874845428363,8000.0
1549,476,0.40066832917898887,425,154,0.07661680110244277,1,1,0,89,857,4.153828745822054,4506,0.48091020637663284,8000.0
1873,935,0.43238337691323925,281,419,0.21644077590484764,3,1,1,43,146,5.60589128746821,3409,0.4256116520939054,7890.712778944298
1251,62,0.38898337725074705,220,286,0.09844501831483073,4,1,1,29,258,7.863807874336549,3342,0.3489423369647512,7557.932043724545
1464,869,0.19838986901634295,222,118,0.040814547479073836,6,0,1,83,1961,5.299937456079618,2722,0.8099753668790027,8000.0
1422,876,0.1787101731676534,237,233,0.14449612434887804,6,0,1,103,1050,9.261727351144867,3952,0.25539943282299027,8000.0
1081,244,0.10457118164024107,380,167,0.24853973647485206,4,1,1,86,1979,4.437729923703895,2374,0.5130273820194556,7524.68241342402
882,968,0.5958589036834095,16,229,0.2548976352598882,2,1,0,66,1498,6.507941511563512,3304,0.3450543869631899,8000.0
362,788,0.43537075739345865,436,320,0.25480294944010456,2,1,1,86,93,0.17581112794190834,4927,0.8757008281220957,6704.124420033996
808,808,0.13869259862780123,87,139,0.12627595182044452,4,0,0,99,1545,2.384480673905105,2997,0.28267416032793447,8000.0
1908,442,0.13227447207665527,435,137,0.23728026337183042,4,1,0,98,795,8.154573463985903,3261,0.6864878057445278,7789.55661181008
492,505,0.6123945650530342,117,132,0.255069230389638,1,0,0,117,1678,5.862150551551009,2615,0.5887484980605121,7987.026931965868
1840,109,0.5224842959966903,482,69,0.13786146305779395,4,1,0,69,185,9.461730610306095,3873,0.3283710888860518,7232.657730897282
377,999,0.46498536513470623,275,156,0.09562181667611383,0,0,1,27,725,7.52876437316287,2508,0.2547816650053306,4889.954772312922
1127,608,0.29073623420211686,199,378,0.2105893640431781,2,0,0,82,1983,4.4966385825028885,3564,0.803788299993075,8000.0
810,412,0.1907631393521771,373,397,0.2713407817067985,6,1,1,112,1614,7.787112680783531,4596,0.510500880893214,8000.0
1312,405,0.6858210265478484,145,321,0.2916457455373537,5,1,0,3,1976,4.6778678162401155,2236,0.6114631821116944,8000.0
1302,536,0.560095306765732,447,380,0.08706744170314663,6,1,1,56,1802,3.3016887142159526,2680,0.9620877563939533,8000.0
628,424,0.21822766396403076,461,147,0.28685131683951515,2,0,1,111,987,0.47096071982964505,2366,0.3980164143166868,4970.891718121571
1124,948,0.5948197094321613,128,458,0.149784674012248,6,0,1,64,591,8.656233638198733,4796,0.8142789696696927,8000.0
1682,622,0.5336630445441302,145,281,0.09181041129029413,0,1,0,21,1321,4.189417358894446,4390,0.6387628788053717,8000.0
1677,686,0.21498557941581886,212,424,0.2965194330670587,2,1,1,24,269,6.8517028502442106,4646,0.5935347253154819,8000.0
1056,472,0.3043214694267314,119,106,0.26334239253715314,4,0,0,90,1019,1.5305948529765023,4594,0.05456142512906115,8000.0
1337,550,0.1383078773198084,210,198,0.20772497678258714,2,1,0,20,1056,8.28962356951751,3026,0.912357877709518,8000.0
1491,635,0.08662618662089544,460,438,0.26848266903649187,0,1,1,52,608,8.2420044603869,4237,0.2285998306185253,8000.0
1876,628,0.5087058026593907,407,284,0.20444636181147502,2,0,0,13,1747,4.82147596249793,4833,0.4731881580768428,8000.0
145,931,0.19458318157416796,445,186,0.13212113953262847,5,0,1,70,1961,6.7214470810768665,4360,0.7520133121156066,8000.0
1161,373,0.575840962364915,292,316,0.2844148671162015,5,0,1,90,1519,5.214538418828122,4995,0.5223233904504523,8000.0
1151,139,0.6969700109449539,359,278,0.2889743033148279,5,0,1,112,1217,5.522659720690399,4632,0.0043362965302879974,8000.0
1361,93,0.06286767161145758,347,410,0.09425252918692151,6,0,0,43,809,8.888015671887535,4067,0.9490379736533655,8000.0
1193,280,0.33639423630775317,153,370,0.10631860036899918,5,1,1,94,1147,9.669157313406076,2983,0.020485108826893916,8000.0
863,253,0.5634231659244541,214,496,0.11481613222962136,4,0,1,78,78,3.6749894310333286,4256,0.0899124460256232,7760.899175088645
540,397,0.554376118613451,116,331,0.2466437855151724,5,0,0,111,811,3.317331262437672,2108,0.2241326041503906,5100.586424658395
1985,223,0.5343980392483683,146,251,0.2373436952529307,5,1,0,117,170,3.03807436079506,4955,0.5989601394181479,8000.0
501,827,0.25080650535831855,468,281,0.2949345314268384,1,1,0,37,64,7.707587938091672,4464,0.9711373366352598,5862.5592240869
1573,175,0.32315874642268605,28,68,0.13956410310970802,5,0,0,102,269,7.228974596306105,2126,0.9226585802729376,8000.0
214,800,0.4205281665656144,53,65,0.22103012822027848,4,0,1,30,356,0.4380007604925862,3989,0.6513363427660517,7970.917480570142
231,68,0.6820190026655474,292,105,0.25701614095364245,5,0,0,15,873,0.8844089070575578,4117,0.7416881410881301,7765.21159184368
518,611,0.2360076169475601,335,406,0.066369131440193,2,0,0,83,521,6.462049003064708,2943,0.7118824496054907,4965.1749303920915
959,892,0.6469692825246318,369,163,0.1861666282534897,5,1,0,75,1755,2.749586242239288,4093,0.6869473485117945,8000.0
784,852,0.19585627354454094,15,117,0.16431230291915966,3,1,0,84,1989,0.9158031606495021,3670,0.8123946694590459,8000.0
872,933,0.6924613811768561,192,127,0.22284810150012,2,0,1,25,736,4.136637118025832,3049,0.3398896342306248,7443.3450312097675
993,513,0.47248194391103826,72,79,0.20862839478530076,6,1,0,38,1905,8.77482829262491,2824,0.22112137508940377,8000.0
56,715,0.3298229214474001,449,56,0.2438377832554912,5,1,0,43,1702,3.6631178351347238,4840,0.34764647958088335,8000.0
379,132,0.43323939536388734,94,445,0.09334355710543918,5,0,1,30,398,6.9563003878338385,4242,0.04860378505865193,8000.0
824,657,0.19804650663774268,114,201,0.06490691750207823,2,1,0,40,51,9.00574869576131,4766,0.9670364186040482,8000.0
1746,422,0.19917996168291197,393,412,0.24155961927222752,0,0,1,59,927,1.6931308134390222,2123,0.7395048331575983,5320.79839780917
200,148,0.08835263525201073,168,71,0.10816902930816899,3,1,0,23,1105,6.0970173184192,2579,0.213433508733604,5555.184712931984
1158,238,0.08869470541672514,485,480,0.08627206737797354,0,0,1,44,928,9.076592420778727,4725,0.25579066089805336,8000.0
196,283,0.2498935016135488,452,79,0.10104555765806085,5,0,1,81,1383,1.9341309438911303,3964,0.9926084819479166,8000.0
1697,448,0.5363702797484964,210,493,0.01990619731530824,0,0,0,1,1883,9.887126137883723,4165,0.7681072983815771,8000.0
1454,571,0.4295001056427321,36,216,0.23194330384718026,4,1,1,106,1743,3.650835298469132,2319,0.4256593705285173,8000.0
964,919,0.08078334662840435,331,197,0.21454789756202397,1,1,1,78,1338,2.1752581020440873,3748,0.20665063198406575,8000.0
1621,127,0.5980432022333785,78,459,0.165807736148622,2,1,1,103,324,8.378194514832966,3845,0.04042816534388993,8000.0
1358,723,0.4249436626231458,255,98,0.2148254939721628,3,0,1,82,695,4.6790898532131315,2733,0.6693126172937305,6803.693239807783
749,914,0.6729903479814979,454,374,0.11193995002448856,2,1,1,41,403,6.706781794550349,3222,0.7799781815996484,5750.41496216295
131,492,0.4724279725137332,398,347,0.08861072283311386,0,1,0,62,491,4.896072140755521,3420,0.10774506314248034,5357.624133189804
563,404,0.13087065595588487,359,311,0.2586902968044437,6,0,0,60,818,6.4352779793768455,3201,0.002389855124010909,6237.945396231005
1970,712,0.33691051999239735,25,230,0.12673637108676186,1,0,0,80,1470,0.3536881499690048,4182,0.3574253069104075,8000.0
864,885,0.45746334230757085,300,339,0.058773651535407034,0,0,0,10,823,3.5018022653248506,3707,0.6674482920077046,7948.646792224173
758,469,0.029502643724484606,302,171,0.22471317468370242,2,1,1,108,660,6.57311859302041,3471,0.9237960246934495,7127.707494319231
1989,844,0.02028808226681745,332,173,0.10076155628585777,4,0,0,73,1230,3.507805820453042,4569,0.8795365531804964,8000.0
1596,702,0.09928807041301184,306,315,0.06355539026991815,2,0,0,78,243,7.7575462009429375,3101,0.6885266240895452,6222.804273726771
795,944,0.18364846018137482,342,77,0.008164283314767606,0,1,0,66,1580,9.608845089316642,4756,0.8140521334374143,8000.0
1072,87,0.3063888952292661,77,308,0.29118052748443735,3,1,0,57,1147,0.3741144785555306,4962,0.355863728377652,8000.0
1459,961,0.34633392689425396,378,126,0.14018681518433013,6,1,1,42,1360,8.55318155245047,2032,0.2451047223596149,5841.63772321546
756,421,0.10523905016714877,45,481,0.048527361908381896,3,0,1,54,1657,1.6906401749676403,4365,0.1242123705116922,8000.0
520,84,0.4746401895899232,98,416,0.22734334786521884,3,0,0,85,474,9.173370942145613,3140,0.1816321422618291,7119.920657866789
1192,304,0.421335262570609,136,243,0.26629533841388897,6,1,0,42,433,9.467927460984521,3565,0.9629307162086927,8000.0
445,802,0.21318022820040053,103,431,0.15839039777965835,3,0,1,66,1880,5.691796046171994,4171,0.9299574062880149,8000.0
1605,30,0.019425319570351485,402,84,0.008507837635362647,3,0,0,70,874,4.790121214881128,4906,0.04691920907678582,8000.0
310,915,0.0635770615937706,402,485,0.10954288842037367,5,1,0,11,686,7.5849989530910396,2547,0.469940720031507,4478.08337106289
854,180,0.28026939510247917,57,163,0.0729304906895281,1,1,0,105,1741,9.180215118610635,4917,0.37333262739979733,8000.0
983,24,0.11624230230432189,233,111,0.19091924095678933,1,0,0,67,592,2.3244607206232293,2373,0.6517822861238324,5027.05294842896
1329,220,0.27000552824209983,132,101,0.15565734052551083,4,1,0,115,62,3.8244144180352544,2714,0.32839834511288724,7174.154464784639
1807,569,0.443445997112145,216,165,0.1067210531198011,3,0,0,11,120,4.175359949048804,4666,0.28060957021801014,8000.0
954,95,0.3875938252367056,289,96,0.19455154142146122,0,1,1,4,1124,8.4582124721472,2611,0.8091707388964935,6812.493719623857
1299,158,0.16951135936480202,283,487,0.17532878462952042,0,1,1,79,626,1.3691702100429215,4191,0.9471154351797568,8000.0
1126,709,0.24723751896853915,499,461,0.27194703733807857,2,0,1,90,606,6.230441822561943,2592,0.2027957262797826,5098.692982948899
989,381,0.4336815269295689,345,150,0.1790408856840249,3,0,0,108,674,3.5094130353783246,4066,0.2352951223212698,8000.0
1940,489,0.6039899693499796,163,328,0.15231356541348953,6,0,1,100,614,8.85514125354327,4210,0.41911658451483025,8000.0
1573,827,0.5297172727298253,356,156,0.2471010252462187,6,1,0,79,490,3.3979087845237133,3317,0.7063031846589614,7182.3053961412625
1579,160,0.3918460185150563,237,84,0.060725900778192975,0,0,1,49,1355,9.77946284826768,3209,0.16706255766083045,8000.0
903,150,0.25998216883837544,75,408,0.07306938535171871,5,1,1,114,1695,0.15632109013896778,4110,0.46793337258012535,8000.0
1437,78,0.26188538150384577,209,424,0.23507194053239716,4,0,1,22,193,2.3955362269668012,2175,0.8408488652360614,4980.46887661787
1353,269,0.6167979440824333,193,337,0.13270506810970153,0,0,1,37,829,4.573209132433972,2321,0.23406661974860865,6675.485415816977
642,997,0.03707806746797702,155,51,0.12277075862774968,5,0,1,10,1831,2.563245829841969,3894,0.04766134512764053,8000.0
763,855,0.69170802464998,12,288,0.2661233863433415,5,0,0,20,321,7.3739351114039735,4238,0.9068275198777782,8000.0
1231,977,0.46841903348757796,336,417,0.18303271028792045,4,0,1,96,1555,8.145514690690876,4746,0.7875316183206655,8000.0
681,530,0.47998501235994945,104,427,0.24087274211994547,3,0,0,73,1511,6.975079945422467,3984,0.6988074728145012,8000.0
108,642,0.036218507740272084,20,321,0.2429516611829059,2,0,0,50,1420,9.703984833089404,2833,0.08733023403368523,8000.0
1800,380,0.4278151996749778,158,193,0.036007997493530584,2,0,1,31,1125,4.560380015360261,3140,0.899333319659266,8000.0
177,428,0.34449686146240843,161,484,0.1961107189409111,1,1,0,44,1802,9.797697953768585,3904,0.3052654891888644,8000.0
785,110,0.08298744575690621,97,141,0.2857549016118244,3,1,0,104,644,1.2461063044989906,4355,0.21149121379700064,8000.0
770,670,0.20176618743085775,266,270,0.14400812688842315,0,1,1,31,1528,8.459446542530193,2334,0.48749879863992984,6635.93208721806
1955,963,0.6243169747874193,41,103,0.21965472765670055,6,0,0,92,1579,0.38441288857789635,2373,0.9227995775470649,8000.0
1188,667,0.3894920069475075,165,453,0.17001986998335383,2,1,1,75,637,5.319165664283611,4042,0.9945544009921197,8000.0
1282,874,0.295257436869997,355,277,0.061453792272291446,5,1,1,100,415,4.844716128770613,4368,0.6141088088984321,8000.0
575,977,0.06015068753015955,178,82,0.05855809371567265,4,0,1,41,713,8.562996167322737,4717,0.9555082541800083,8000.0
570,252,0.5027438539075908,321,263,0.13014994955579173,5,0,1,4,1187,7.007324402289807,2427,0.4533343290316988,5808.651774250682
601,762,0.4949670681432624,429,185,0.14489717214282713,4,1,1,114,619,4.410565202466569,2119,0.02966501704776925,4054.971732963638
286,521,0.43369008881106885,22,297,0.15093973279394138,0,1,0,14,1752,8.956715540147002,2986,0.2756516160998501,8000.0
1354,858,0.36208122589224795,490,457,0.28650022725076574,0,1,1,46,502,8.858693971585211,3104,0.3018274424879436,6310.882270246586
1432,564,0.30931123752308715,371,102,0.03007636324124294,3,1,1,54,818,0.24731833328095254,4343,0.7827075777887135,8000.0
1274,104,0.41935705416171465,355,113,0.11415802028934857,0,0,0,93,504,8.710185792233622,4647,0.12424430566789935,8000.0
1831,235,0.1710428616926006,20,363,0.15436423053630605,0,0,0,92,545,5.2658535665068325,2570,0.1749043465914084,8000.0
1351,527,0.6594687542825769,364,423,0.2889338218202706,0,1,0,89,1419,8.389608326644769,4993,0.6142696100485311,8000.0
1308,223,0.41626822513435835,439,86,0.15129444510211149,6,1,1,87,649,1.8132359604617343,3365,0.13061444231315888,7236.717669774852
543,727,0.2247227866045198,425,261,0.2325827160362682,2,1,1,33,238,1.5109551937925192,2247,0.4955166873134268,3463.3663739591184
53,76,0.3202790971107585,274,61,0.22478343241266574,3,1,1,30,1633,7.222031457029518,3388,0.035066588522106756,8000.0
715,405,0.5659225043250556,363,133,0.1699332148285416,6,0,0,9,1647,2.7535769519009423,2090,0.6688805000724383,5603.359467574915
491,621,0.12151508190390523,72,437,0.039210930595795,6,0,1,38,1794,5.58840551505265,3807,0.9083733427870591,8000.0
78,21,0.21205657949757967,34,143,0.06562761298747809,0,1,0,89,1973,6.888155387944344,2046,0.8748978938897817,6130.793382627444
1182,246,0.47886053568822323,320,464,0.07204207758645037,6,0,0,82,1281,6.104075089729521,3229,0.07361788343884057,8000.0
659,843,0.22768755247273448,313,391,0.011597894296540156,0,1,1,43,533,6.989654734107646,2323,0.5910039961008277,4446.3345452145795
1800,779,0.5568261604844115,229,256,0.11376540295733722,5,1,1,7,1142,6.203572827750506,2883,0.10384033194999442,8000.0
854,408,0.10001290615237896,168,87,0.18315411671287044,5,1,0,88,1142,3.7912803116476033,3879,0.05352426073436789,8000.0
124,416,0.5362534576136798,418,470,0.04327988962169373,6,0,1,40,1125,0.9049441567271221,2588,0.6103850247005046,5354.1396559401965
887,934,0.0571626832468907,324,397,0.05251080293959882,4,0,1,85,668,8.553451479566025,3127,0.5724586038825371,6438.126246163023
1219,858,0.018688902740571403,18,252,0.21209589852079244,2,1,0,119,607,8.460082198881139,4976,0.09383538302208794,8000.0
177,489,0.6297742279941918,283,319,0.05077601664376911,0,1,0,62,194,0.056790625351375024,3657,0.35985791194106953,4956.250389748792
1926,656,0.411124059683286,436,124,0.04060067328568696,2,0,1,55,538,8.408654976200182,4924,0.3166523275602926,8000.0
91,231,0.2527605589898999,160,177,0.2933525659369284,3,0,1,35,646,1.5098880607468568,2484,0.3424638968682301,4276.403711662314
1429,165,0.17049029950505679,126,378,0.004420584223058376,3,1,0,43,1103,3.3286260306393665,2199,0.33319061810779393,8000.0
90,663,0.4356511904499631,267,201,0.09762245080630884,5,1,1,11,1762,4.133486417031502,4871,0.8246562421440937,8000.0
983,437,0.36121150664034934,174,59,0.010480998417192633,1,1,0,2,1508,6.7963084887820475,3318,0.35360847946870466,8000.0
83,167,0.6942024651156897,14,87,0.2514144580783757,6,1,0,79,1618,0.9241548527305177,4313,0.3304344509713929,8000.0
1090,986,0.6884190307910846,456,476,0.17506071428027126,6,0,1,79,1950,8.266455892134614,4514,0.029617155579417687,8000.0
1750,425,0.4481669506377106,176,154,0.014385555868146792,4,0,1,5,1899,9.427477862870044,4805,0.7904074910376967,8000.0
1226,335,0.31558064921306445,362,214,0.1846086462081601,1,0,0,116,411,9.526958686313398,4947,0.6598785969135403,8000.0
1047,380,0.3488872687029168,17,475,0.03692891778998603,2,0,1,40,910,0.9183800151895116,2750,0.341433728088117,8000.0
1451,353,0.4809105557034347,217,81,0.14871978231661676,4,0,0,80,1819,9.193802535702474,4180,0.4518399824002651,8000.0
637,271,0.08008643552241314,165,261,0.20082387436275365,5,0,0,108,728,5.6782889704150765,4923,0.7940731667834576,8000.0
1672,292,0.23656293092939554,236,63,0.0445521098502093,0,1,0,46,1815,7.269285625833536,4309,0.34421821650737516,8000.0
1702,859,0.06193784629248666,480,279,0.14911512232379076,5,0,1,21,298,9.305967064992455,2827,0.47336956965349075,5370.432038333325
1947,865,0.0606189240666745,475,181,0.1372232787231135,5,1,0,109,760,6.609954565914285,2869,0.019786556970244007,6649.8793552175375
391,238,0.1451290769070213,164,201,0.27472514307698365,4,0,1,9,1110,4.56739445679299,2100,0.9183172223208704,4949.681448418214
76,897,0.3448247456693265,131,145,0.29871041837259155,4,0,0,71,1016,5.251118333696205,2950,0.37124125483460235,5797.012180546514
1898,289,0.5514942816023246,52,59,0.19634233398952075,3,0,0,27,64,6.84503479039147,2633,0.2964334429292862,8000.0
1360,879,0.34499216490445206,265,423,0.25645774668612803,1,0,0,17,494,9.44698901255866,3490,0.6091183488523766,7831.4076517650365
695,299,0.2414788612870001,65,412,0.19406458723108005,3,1,1,66,1166,8.898086980624091,3513,0.5266977818624248,8000.0
780,689,0.06682356333236311,126,65,0.262885876629296,3,1,1,104,827,5.770672553159917,4474,0.4009247785889192,8000.0
217,56,0.38970391099635937,94,216,0.1299816155694893,1,1,1,26,837,2.110102690779331,2721,0.9223525347414572,5916.228646771013
659,984,0.19717532467339197,363,145,0.18239695735009076,3,0,1,109,683,3.467291246846258,2254,0.3629821524515504,4359.595280771628
317,724,0.43430458276283174,259,67,0.2535508569460341,4,0,1,72,286,3.6180749825992775,3380,0.998373701199085,5196.079554688358
1822,223,0.6842595400013686,94,458,0.27542571606627525,2,0,1,114,1722,2.891740339853255,3211,0.7891277333267729,8000.0
870,767,0.0868068818195096,7,56,0.007404819995154987,0,1,1,45,759,7.467455841016601,2437,0.9033284088479661,8000.0
504,33,0.15636652511813853,284,233,0.031185807686263365,6,1,1,55,1861,8.359876016280008,4512,0.2827568652226573,8000.0
955,330,0.33643523128856856,121,431,0.2793516184014381,0,0,1,40,1649,3.1983089417649344,3694,0.07023836297068065,8000.0
1758,283,0.6783435325886913,102,294,0.1705526309203594,6,0,1,16,1926,8.46125986548245,2724,0.41919703194879276,8000.0
1474,565,0.542548745626297,166,480,0.2970576281801589,6,1,1,84,681,7.344374078796595,2956,0.31338494356354496,8000.0
971,853,0.6297781432823527,344,420,0.23778991281506612,3,0,0,96,1720,4.411164796345377,2591,0.06066922095765381,7499.151764237537
1030,322,0.2402632454482971,379,416,0.2454420551229433,1,1,0,32,1687,6.986630299108879,4120,0.07148349282942135,8000.0
1549,372,0.6945065469072302,482,131,0.11583675229530216,4,0,1,35,1137,7.693383112842795,4162,0.17426877627461257,8000.0
751,677,0.0809546430842686,302,180,0.0772624163504997,3,1,0,64,353,5.610311042698535,3126,0.3777954347239515,5421.724762710834
683,389,0.046551305171809575,408,178,0.17947775219456405,4,1,1,64,275,4.431133892764727,3558,0.9352416313963741,5727.507926167158
1631,720,0.6003658126672794,301,338,0.2637096295904997,4,1,0,15,352,1.0171444692194787,2819,0.6577702684435978,6220.191197685644
1649,928,0.6498127604428204,86,123,0.2177095526124942,6,1,0,42,241,0.01369671119481386,2258,0.39841275954482513,8000.0
179,990,0.0725038967068102,362,413,0.1416525420521835,6,1,1,50,1396,9.372513105826416,4736,0.7993992860019732,8000.0
1069,683,0.08826492445463062,152,108,0.2259601428123115,5,0,0,32,1758,2.6748477911149915,2147,0.5684929771858764,7458.49221567288
1895,916,0.03289016885148393,10,121,0.20711928696227844,6,0,0,30,1346,6.629840205834841,4077,0.4174490774789319,8000.0
1436,479,0.08211021822347961,382,209,0.27391542747147873,0,1,1,83,484,9.433611585013026,4463,0.1443678829656253,8000.0
1778,755,0.1544996735921938,189,136,0.07906716693945103,2,1,0,24,1500,8.182912783790817,4629,0.9270402453128316,8000.0
868,684,0.6793528670479007,430,450,0.03579343777710291,2,0,1,66,755,1.225828042493744,4462,0.6238878800573854,8000.0
742,125,0.47082355334537945,256,66,0.14101534889167913,1,1,1,21,1947,8.019124504453412,2911,0.4392582390216119,8000.0
1365,614,0.547201587607794,29,138,0.10832424325864534,2,1,0,42,1199,7.263930989760119,2277,0.43828656671818556,8000.0
1444,51,0.5455361885471502,45,198,0.29245834412009347,3,1,1,80,253,3.2939710268723177,3703,0.7650355570856024,8000.0
843,805,0.37920088734765806,173,360,0.002251256299876081,0,1,1,104,1982,6.896017983506722,2923,0.17945317300075492,8000.0
